"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"201","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 08:52:55,FALSE,NA,"1103941654803693568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joppotheha",526,TRUE,FALSE,NA,NA
"202","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 08:16:54,FALSE,NA,"1103932589784457218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wendy_Nyarko",526,TRUE,FALSE,NA,NA
"203","Hello
Friday today
My leg painful but acceptable My flu just little cough<U+0001F60A>
Happy with my wonderful day yesterday I'… https://t.co/p733xUhqE6",FALSE,18,NA,2019-03-08 08:10:32,TRUE,NA,"1103930988709605378",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnjataLorca",1,FALSE,FALSE,NA,NA
"204","RT @AngusReid: What comes next as SNC “ he said, she said” winds down? The polls. The ones that I believe, including my own, put the CPC ab…",FALSE,0,NA,2019-03-08 07:54:11,FALSE,NA,"1103926875729027072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","charlesadler",74,TRUE,FALSE,NA,NA
"205","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 07:52:38,FALSE,NA,"1103926484668833792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ginicid13",526,TRUE,FALSE,NA,NA
"206","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 07:38:06,FALSE,NA,"1103922828535951363",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","D_Black_SWAN",526,TRUE,FALSE,NA,NA
"207","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 07:27:49,FALSE,NA,"1103920240071602177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bayonuels",526,TRUE,FALSE,NA,NA
"208","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 07:26:56,FALSE,NA,"1103920016389337088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reasapp",526,TRUE,FALSE,NA,NA
"209","RT @AngusReid: What comes next as SNC “ he said, she said” winds down? The polls. The ones that I believe, including my own, put the CPC ab…",FALSE,0,NA,2019-03-08 07:22:27,FALSE,NA,"1103918890478821378",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GillPowell4",74,TRUE,FALSE,NA,NA
"210","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 07:22:15,FALSE,NA,"1103918836502298627",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itz_dharmy",526,TRUE,FALSE,NA,NA
"211","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 07:21:50,FALSE,NA,"1103918733578272769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Johnnybabs_",526,TRUE,FALSE,NA,NA
"212","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 07:14:49,FALSE,NA,"1103916966136279040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","talitha52",526,TRUE,FALSE,NA,NA
"213","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 07:14:07,FALSE,NA,"1103916789363138560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yimikadebayo",526,TRUE,FALSE,NA,NA
"214","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 07:13:20,FALSE,NA,"1103916594785210369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_chikadibia",526,TRUE,FALSE,NA,NA
"215","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 06:55:13,FALSE,NA,"1103912033597108225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AileenM16",526,TRUE,FALSE,NA,NA
"216","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 06:53:53,FALSE,NA,"1103911698346303488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ugbanz",526,TRUE,FALSE,NA,NA
"217","What comes next as SNC “ he said, she said” winds down? The polls. The ones that I believe, including my own, put t… https://t.co/FiDK9JCw8G",FALSE,244,NA,2019-03-08 06:53:31,TRUE,NA,"1103911606704979968",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AngusReid",74,FALSE,FALSE,NA,NA
"218","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 06:47:48,FALSE,NA,"1103910170428502016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darey_kjjr",526,TRUE,FALSE,NA,NA
"219","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 06:43:11,FALSE,NA,"1103909005863211008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlyssaDMartin",526,TRUE,FALSE,NA,NA
"220","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 06:08:06,FALSE,NA,"1103900176761028609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Omonya_",526,TRUE,FALSE,NA,NA
"221","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 06:03:46,FALSE,NA,"1103899087940706304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6th_gawd",526,TRUE,FALSE,NA,NA
"222","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 06:00:24,FALSE,NA,"1103898239307177985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannahhatch99",526,TRUE,FALSE,NA,NA
"223","Slowly but surely overcoming the flu, worst of it has passed and now I'm just left with a stuffy nose and a persist… https://t.co/oRkSwSgRRI",FALSE,2,NA,2019-03-08 05:55:52,TRUE,NA,"1103897100473888769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShottyBiondi",0,FALSE,FALSE,NA,NA
"224","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 05:50:06,FALSE,NA,"1103895646090608642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SSCx_Uno",526,TRUE,FALSE,NA,NA
"225","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 05:37:21,FALSE,NA,"1103892439213850625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kmonaaee",526,TRUE,FALSE,NA,NA
"226","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 05:30:17,FALSE,NA,"1103890659700690944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AntFosterTom",526,TRUE,FALSE,NA,NA
"227","RT @StaynFlt: Say Good Bye To Cough, Phlegm, Flu And Cleanse Your Lungs Forever With This Old Remedy https://t.co/M6YZlE3QGg https://t.co/s…",FALSE,0,NA,2019-03-08 05:29:22,FALSE,NA,"1103890431031500800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JackRea50133694",2,TRUE,FALSE,NA,NA
"228","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 05:24:14,FALSE,NA,"1103889138418249728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rachel85828128",526,TRUE,FALSE,NA,NA
"229","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 05:20:29,FALSE,NA,"1103888195396091904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariplustoni",526,TRUE,FALSE,NA,NA
"230","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 05:19:48,FALSE,NA,"1103888023429644296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","toldbylea",526,TRUE,FALSE,NA,NA
"231","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 05:10:10,FALSE,NA,"1103885598845071360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mide_Ogunz",526,TRUE,FALSE,NA,NA
"232","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 05:01:18,FALSE,NA,"1103883367177641984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kwameoasante",526,TRUE,FALSE,NA,NA
"233","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 04:59:14,FALSE,NA,"1103882848551919617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_mocah4",526,TRUE,FALSE,NA,NA
"234","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 04:51:07,FALSE,NA,"1103880803522510848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aldubmemories_",526,TRUE,FALSE,NA,NA
"235","RT @StaynFlt: Say Good Bye To Cough, Phlegm, Flu And Cleanse Your Lungs Forever With This Old Remedy https://t.co/M6YZlE3QGg https://t.co/s…",FALSE,0,NA,2019-03-08 04:49:52,FALSE,NA,"1103880490757439488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gaynor111999",2,TRUE,FALSE,NA,NA
"236","Say Good Bye To Cough, Phlegm, Flu And Cleanse Your Lungs Forever With This Old Remedy https://t.co/M6YZlE3QGg https://t.co/sAENsiqTuQ",FALSE,1,NA,2019-03-08 04:46:32,FALSE,NA,"1103879652727185411",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StaynFlt",2,FALSE,FALSE,NA,NA
"237","RT @WebMD: Most of the time, a cough is nothing serious, but some signs can tell you when you should be more concerned. What to know: https…",FALSE,0,NA,2019-03-08 04:36:47,FALSE,NA,"1103877198778269697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RosalaFlores3",36,TRUE,FALSE,NA,NA
"238","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 04:24:12,FALSE,NA,"1103874032342978561",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SSunshineBooks",526,TRUE,FALSE,NA,NA
"239","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 04:23:02,FALSE,NA,"1103873737013702658",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narutonipah",526,TRUE,FALSE,NA,NA
"240","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 04:13:10,FALSE,NA,"1103871252077273088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YoliSpice",526,TRUE,FALSE,NA,NA
"241","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 04:11:20,FALSE,NA,"1103870790477348864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chegemunene",526,TRUE,FALSE,NA,NA
"242","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 04:10:07,FALSE,NA,"1103870485429809152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blu_emerald26",526,TRUE,FALSE,NA,NA
"243","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 03:51:42,FALSE,NA,"1103865851457859585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monterosherie",526,TRUE,FALSE,NA,NA
"244","Evening 4 / R1:  just woke to take pills; have chills &amp; a cough &amp; hips are achy.  Feels like flu even though I know… https://t.co/YrXbe2po1B",FALSE,0,NA,2019-03-08 03:40:56,TRUE,NA,"1103863140305952768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BurnabyAnn",0,FALSE,FALSE,NA,NA
"245","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 03:37:29,FALSE,NA,"1103862273146155009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellelogy",526,TRUE,FALSE,NA,NA
"246","Sick... cough... flu and fever. I don’t like this... <U+0001F623><U+0001F614>",FALSE,0,NA,2019-03-08 03:37:05,FALSE,NA,"1103862173510430720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bella_clairey",0,FALSE,FALSE,NA,NA
"247","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 03:34:55,FALSE,NA,"1103861627315601408",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TerriDurham",526,TRUE,FALSE,NA,NA
"248","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 03:32:00,FALSE,NA,"1103860894633648128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BizzoPresents",526,TRUE,FALSE,NA,NA
"249","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 03:26:05,FALSE,NA,"1103859404590460933",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ookie218",526,TRUE,FALSE,NA,NA
"250","RT @benshapiro: My wife (who, it is rumored, is a doctor) stayed up all night with my five-year-old because my girl has a brutal cough due…",FALSE,0,NA,2019-03-08 03:14:08,FALSE,NA,"1103856396838363136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SearchForFacts",11351,TRUE,FALSE,NA,NA
"251","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 03:09:32,FALSE,NA,"1103855239319441408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vincent_edeh",526,TRUE,FALSE,NA,NA
"252","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 03:04:45,FALSE,NA,"1103854036703420417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samkinss",526,TRUE,FALSE,NA,NA
"253","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 02:58:20,FALSE,NA,"1103852422512996353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RedYooyi",526,TRUE,FALSE,NA,NA
"254","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 02:50:01,FALSE,NA,"1103850328976384001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","An_JELLY_ica",526,TRUE,FALSE,NA,NA
"255","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 02:42:13,FALSE,NA,"1103848366478426112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__DelasiieeeXo",526,TRUE,FALSE,NA,NA
"256","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 02:34:42,FALSE,NA,"1103846474268332032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AngelaW61307403",526,TRUE,FALSE,NA,NA
"257","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 02:28:54,FALSE,NA,"1103845015464206337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unphased_0",526,TRUE,FALSE,NA,NA
"258","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 02:21:32,FALSE,NA,"1103843161493962753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jnr_just_ice",526,TRUE,FALSE,NA,NA
"259","'Tis the season!!

#oiloforegano #cold #cough #flu #strepthroat #naturalhealing #holistichealth https://t.co/75VYM228zl",FALSE,1,NA,2019-03-08 02:14:23,FALSE,NA,"1103841360740642816",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KomariBathBody",0,FALSE,FALSE,NA,NA
"260","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 02:10:21,FALSE,NA,"1103840347174682624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daubertt",526,TRUE,FALSE,NA,NA
"261","@MelissaMejia722 He had a really high fever and cough? Flu test was negative, but we’re both on tamiflu just in cas… https://t.co/N2IgOVEnFN",FALSE,0,"MelissaMejia722",2019-03-08 02:08:25,TRUE,"1103837633367564288","1103839859742044161","1260781874","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","secretsocio5",0,FALSE,FALSE,NA,NA
"262","Despite a snotty nose &amp; cough, this little girl still wanted to do some selfies! Hope this little girl kicks this c… https://t.co/oVSRtfcWya",FALSE,3,NA,2019-03-08 01:57:40,TRUE,NA,"1103837155519008768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JKrimmel11",0,FALSE,FALSE,NA,NA
"263","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 01:55:01,FALSE,NA,"1103836487085371393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","burns_tree",526,TRUE,FALSE,NA,NA
"264","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 01:47:31,FALSE,NA,"1103834599489183744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalli_stei",526,TRUE,FALSE,NA,NA
"265","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 01:35:00,FALSE,NA,"1103831450183323648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Caparaistan",526,TRUE,FALSE,NA,NA
"266","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 01:34:08,FALSE,NA,"1103831232369123329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bransnapped",526,TRUE,FALSE,NA,NA
"267","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 01:00:19,FALSE,NA,"1103822719756439552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Classy_Diva21",526,TRUE,FALSE,NA,NA
"268","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 00:13:06,FALSE,NA,"1103810840313188352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReadyAtTwenty",526,TRUE,FALSE,NA,NA
"269","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 00:12:41,FALSE,NA,"1103810734625042434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","precious_nur",526,TRUE,FALSE,NA,NA
"270","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 00:07:29,FALSE,NA,"1103809424928448512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tofunmiee",526,TRUE,FALSE,NA,NA
"271","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-08 00:01:11,FALSE,NA,"1103807842056716288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ItsLiz26_",526,TRUE,FALSE,NA,NA
"272","We’ve got you covered! (Tips from the health dept to avoid spreading the flu &amp; other germs)
-Wash hands regularly w… https://t.co/Yrr6Xomp5d",FALSE,1,NA,2019-03-07 23:43:05,TRUE,NA,"1103803286212218880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CPESprincipal",0,FALSE,FALSE,NA,NA
"273","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 23:34:00,FALSE,NA,"1103800998269726722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dansowaa_",526,TRUE,FALSE,NA,NA
"274","It's cold and flu season. Make sure to cover your mouth and nose when you cough or sneeze! #stayhealthy https://t.co/IfYBrxCchB",FALSE,1,NA,2019-03-07 23:27:49,FALSE,NA,"1103799441537019904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","polkcohealth",0,FALSE,FALSE,NA,NA
"275","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 23:16:49,FALSE,NA,"1103796672809914368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rejoicetmusic",526,TRUE,FALSE,NA,NA
"276","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 23:15:04,FALSE,NA,"1103796233867546633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lizzyPhronesis",526,TRUE,FALSE,NA,NA
"277","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 23:02:09,FALSE,NA,"1103792985265917952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rubifrekai",526,TRUE,FALSE,NA,NA
"278","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 22:53:43,FALSE,NA,"1103790859596767232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","princessssjewel",526,TRUE,FALSE,NA,NA
"279","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 22:50:36,FALSE,NA,"1103790077694611456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tori12254",526,TRUE,FALSE,NA,NA
"280","Prevent the spread of the flu.  Coughing into your hand is not cough etiquette.  Coughing into your elbow is cough… https://t.co/Jk0gZy3CmW",FALSE,0,NA,2019-03-07 22:45:23,TRUE,NA,"1103788764424474629",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","trumbull_health",0,FALSE,FALSE,NA,NA
"281","RT @seanfeucht: “Children don’t do what we say, they do what we do.”

(Last night, my kids rallied to pray over my baby whose been perpetua…",FALSE,0,NA,2019-03-07 22:34:04,FALSE,NA,"1103785915762249734",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wilcoxma",526,TRUE,FALSE,NA,NA
